SKU,Local,Forecast sumarizado
526070,00006,56.0
526443,00006,296.0
526486,00006,11193.0
526800,00006,72.0
527161,00006,250.0
527164,00006,453.0
527165,00006,436.0
527777,00006,128.0
527778,00006,242.0
527779,00006,112.0
527781,00006,225.0
527782,00006,177.0
527784,00006,327.0
527785,00006,368.0
527786,00006,181.0
527787,00006,256.0
529076,00006,208.0
529520,00006,96.0
529522,00006,160.0
529668,00006,483.0
529671,00006,1006.0
529675,00006,309.0
529707,00006,144.0
529742,00006,69.0
52994,00006,72.0
530475,00006,3473.0
53214,00006,120.0
532695,00006,7622.0
532696,00006,1681.0
533460,00006,56.0
533578,00006,305.0
53405,00006,64.0
534518,00006,471.0
534519,00006,194.0
534581,00006,447.0
534582,00006,229.0
534596,00006,81.0
534597,00006,154.0
534709,00006,115.0
534757,00006,242.0
534758,00006,385.0
535127,00006,145.0
535442,00006,1176.0
535443,00006,658.0
535444,00006,472.0
535445,00006,449.0
535642,00006,203.0
535643,00006,80.0
535678,00006,202.0
535679,00006,152.0
535680,00006,253.0
535681,00006,319.0
535739,00006,128.0
536063,00006,56.0
536771,00006,120.0
536772,00006,112.0
536778,00006,112.0
536779,00006,104.0
536780,00006,112.0
536959,00006,131.0
537183,00006,406.0
537184,00006,1480.0
538873,00006,118.0
538879,00006,111.0
54140,00006,193.0
54141,00006,131.0
541579,00006,139.0
541602,00006,112.0
541867,00006,113.0
541868,00006,79.0
541870,00006,93.0
542455,00006,56.0
542456,00006,56.0
542692,00006,3497.0
542693,00006,2715.0
542695,00006,96.0
542696,00006,197.0
542697,00006,448.0
542698,00006,113.0
542699,00006,137.0
542726,00006,457.0
542727,00006,1089.0
542728,00006,4159.0
542729,00006,5813.0
543027,00006,372.0
543029,00006,112.0
543070,00006,104.0
543148,00006,9998.0
543149,00006,7132.0
54358,00006,385.0
54359,00006,778.0
544587,00006,112.0
544808,00006,499.0
544987,00006,189.0
544991,00006,160.0
5454,00006,103.0
545840,00006,1900.0
546019,00006,710.0
546020,00006,1872.0
546109,00006,168.0
546245,00006,1856.0
546675,00006,173.0
546676,00006,184.0
546677,00006,136.0
547768,00006,64.0
5478,00006,103.0
549011,00006,56.0
549012,00006,64.0
549229,00006,615.0
549230,00006,274.0
549393,00006,120.0
549394,00006,109.0
549395,00006,143.0
550003,00006,104.0
550422,00006,250.0
550423,00006,266.0
550424,00006,352.0
550494,00006,112.0
550495,00006,169.0
550616,00006,161.0
550702,00006,1536.0
550974,00006,136.0
551925,00006,547.0
552120,00006,239.0
552121,00006,184.0
552122,00006,224.0
552733,00006,320.0
553033,00006,347.0
553034,00006,29543.0
553592,00006,1196.0
553994,00006,256.0
553995,00006,177.0
554107,00006,192.0
554108,00006,125.0
554109,00006,125.0
554218,00006,177.0
554219,00006,417.0
554331,00006,112.0
554630,00006,72.0
554806,00006,56.0
555193,00006,112.0
555194,00006,56.0
555195,00006,73.0
55556,00006,76.0
555585,00006,144.0
555595,00006,648.0
555596,00006,171.0
555597,00006,347.0
555639,00006,205.0
555646,00006,128.0
555677,00006,153.0
555679,00006,3060.0
5557,00006,144.0
555817,00006,191.0
555825,00006,669.0
555939,00006,2875.0
556432,00006,96.0
556935,00006,11719.0
557038,00006,152.0
557103,00006,397.0
557104,00006,271.0
557107,00006,144.0
557265,00006,96.0
557266,00006,152.0
557269,00006,384.0
5574,00006,862.0
557578,00006,424.0
558023,00006,56.0
558071,00006,221.0
558178,00006,332.0
558769,00006,457.0
558771,00006,3636.0
558803,00006,783.0
559169,00006,56.0
559294,00006,112.0
559295,00006,117.0
559385,00006,120.0
559386,00006,107.0
559387,00006,103.0
559389,00006,108.0
559396,00006,91.0
559397,00006,82.0
559398,00006,129.0
559400,00006,72.0
559402,00006,64.0
559405,00006,112.0
559406,00006,101.0
559416,00006,56.0
559417,00006,120.0
559436,00006,134.0
559572,00006,94.0
559943,00006,120.0
559944,00006,403.0
559966,00006,220.0
559967,00006,336.0
559968,00006,203.0
560039,00006,303.0
56069,00006,81.0
561063,00006,236.0
561064,00006,280.0
561099,00006,120.0
561101,00006,119.0
561448,00006,160.0
561449,00006,116.0
561585,00006,128.0
561586,00006,104.0
561670,00006,120.0
562044,00006,355.0
562562,00006,8655.0
562727,00006,152.0
562728,00006,320.0
562729,00006,127.0
562893,00006,128.0
562903,00006,171.0
562946,00006,220.0
562947,00006,472.0
563179,00006,2235.0
563180,00006,519.0
563181,00006,334.0
563191,00006,152.0
563203,00006,583.0
563204,00006,1203.0
563206,00006,64.0
563209,00006,112.0
563213,00006,56.0
563214,00006,56.0
563221,00006,2787.0
563615,00006,1112.0
563657,00006,128.0
563665,00006,133.0
564465,00006,214.0
564466,00006,314.0
565186,00006,152.0
565844,00006,64.0
565845,00006,112.0
565846,00006,128.0
565847,00006,133.0
565848,00006,99.0
565849,00006,117.0
565852,00006,144.0
565853,00006,176.0
565854,00006,2400.0
565855,00006,383.0
565858,00006,284.0
565904,00006,268.0
566,00006,104.0
566249,00006,218.0
566250,00006,207.0
566252,00006,128.0
566325,00006,34027.0
567255,00006,209.0
567283,00006,64.0
567291,00006,64.0
567300,00006,104.0
567302,00006,120.0
567303,00006,216.0
567624,00006,108.0
567764,00006,324.0
567765,00006,209.0
567801,00006,112.0
567802,00006,128.0
567901,00006,322.0
568198,00006,64.0
568199,00006,96.0
568316,00006,64.0
568325,00006,125.0
568326,00006,127.0
568327,00006,65.0
568328,00006,123.0
568329,00006,112.0
568330,00006,351.0
568331,00006,128.0
568332,00006,184.0
568333,00006,141.0
568334,00006,152.0
568341,00006,219.0
568342,00006,1950.0
568343,00006,72.0
568344,00006,192.0
568390,00006,112.0
568629,00006,198.0
568730,00006,56.0
569701,00006,19069.0
570070,00006,2812.0
570071,00006,2177.0
570072,00006,1496.0
570089,00006,141.0
570090,00006,142.0
570091,00006,162.0
570296,00006,105.0
570564,00006,222.0
570729,00006,482.0
570747,00006,192.0
571385,00006,56.0
571452,00006,127.0
571453,00006,140.0
571454,00006,157.0
571455,00006,653.0
571469,00006,277.0
571547,00006,143.0
571548,00006,104.0
571549,00006,120.0
571553,00006,112.0
571554,00006,64.0
571555,00006,112.0
571559,00006,320.0
571719,00006,112.0
571720,00006,285.0
574903,00006,247.0
574979,00006,397.0
575104,00006,188.0
575726,00006,727.0
575731,00006,675.0
575733,00006,84.0
575735,00006,112.0
575736,00006,394.0
575737,00006,144.0
575857,00006,120.0
575858,00006,161.0
575860,00006,152.0
576203,00006,206.0
576205,00006,138.0
576207,00006,868.0
576692,00006,56.0
577405,00006,104.0
577406,00006,161.0
577658,00006,56.0
578219,00006,296.0
578220,00006,1712.0
578305,00006,519.0
578410,00006,392.0
578411,00006,454.0
578412,00006,211.0
578679,00006,373.0
578769,00006,56.0
578813,00006,6529.0
578864,00006,128.0
578865,00006,136.0
578866,00006,266.0
579039,00006,214.0
579040,00006,337.0
579041,00006,221.0
579042,00006,318.0
579077,00006,102.0
579483,00006,120.0
579484,00006,144.0
579485,00006,88.0
579487,00006,264.0
579488,00006,139.0
579490,00006,152.0
57951,00006,1188.0
57956,00006,264.0
579653,00006,196.0
579972,00006,337.0
580755,00006,177.0
580803,00006,75425.0
581143,00006,12266.0
581616,00006,522.0
581618,00006,306.0
581620,00006,256.0
58178,00006,107.0
581975,00006,112.0
582287,00006,160.0
582288,00006,221.0
582289,00006,185.0
582341,00006,44241.0
582615,00006,505.0
582620,00006,601.0
582636,00006,176.0
582677,00006,168.0
582682,00006,112.0
582945,00006,18436.0
582946,00006,195.0
582947,00006,13228.0
582948,00006,32175.0
582949,00006,1407.0
583094,00006,81.0
583122,00006,81.0
583271,00006,1683.0
583272,00006,295.0
583316,00006,184.0
583370,00006,101.0
583371,00006,159.0
583639,00006,112.0
583645,00006,119.0
584926,00006,57.0
584976,00006,82.0
585261,00006,232.0
585262,00006,318.0
585347,00006,99.0
585439,00006,88.0
585711,00006,488.0
586104,00006,1933.0
586107,00006,102.0
58632,00006,87.0
58633,00006,94.0
586500,00006,424.0
586501,00006,263.0
587044,00006,56.0
587045,00006,105.0
587121,00006,175.0
587130,00006,31546.0
587339,00006,111.0
587381,00006,142.0
587382,00006,167.0
587383,00006,92.0
587384,00006,83.0
587385,00006,105.0
587386,00006,128.0
587387,00006,64.0
587397,00006,88.0
587398,00006,248.0
587429,00006,56.0
587430,00006,123.0
587762,00006,115.0
587763,00006,612.0
587764,00006,56.0
587765,00006,56.0
587766,00006,56.0
587767,00006,56.0
588768,00006,156.0
588769,00006,108.0
588829,00006,311.0
589273,00006,136.0
589274,00006,167.0
589286,00006,56.0
589398,00006,70.0
589418,00006,112.0
5897,00006,1397.0
5898,00006,884.0
590005,00006,120.0
590177,00006,554.0
590178,00006,951.0
590253,00006,11157.0
590255,00006,676.0
590457,00006,208.0
590458,00006,112.0
590459,00006,104.0
590797,00006,96.0
590798,00006,112.0
590799,00006,783.0
591060,00006,56.0
592599,00006,112.0
593437,00006,392.0
593461,00006,1856.0
593462,00006,328.0
593463,00006,272.0
593464,00006,1992.0
593465,00006,320.0
593466,00006,304.0
593837,00006,112.0
594384,00006,56.0
594410,00006,72.0
594486,00006,392.0
594545,00006,112.0
594761,00006,56.0
594762,00006,96.0
595500,00006,3264.0
595639,00006,136.0
595672,00006,392.0
595815,00006,336.0
595892,00006,112.0
595896,00006,128.0
595897,00006,168.0
595899,00006,112.0
596285,00006,120.0
596286,00006,56.0
596584,00006,72.0
596659,00006,192.0
596660,00006,120.0
598285,00006,1312.0
598286,00006,400.0
598287,00006,568.0
598288,00006,384.0
598547,00006,70024.0
599393,00006,576.0
599394,00006,440.0
599395,00006,400.0
599809,00006,112.0
600096,00006,264.0
600291,00006,736.0
600908,00006,224.0
601127,00006,296.0
601128,00006,208.0
601140,00006,704.0
601201,00006,1592.0
60561,00006,65.0
61735,00006,612.0
62051,00006,120.0
6232,00006,212.0
6259,00006,99.0
63009,00006,15402.0
63860,00006,120.0
63861,00006,347.0
63862,00006,256.0
6394,00006,56.0
64104,00006,245.0
6431,00006,112.0
651,00006,1259.0
65576,00006,5355.0
65724,00006,387.0
66593,00006,112.0
6720,00006,125.0
67216,00006,1128.0
67225,00006,10071.0
68618,00006,4122.0
68786,00006,61.0
68909,00006,3843.0
69183,00006,535.0
7003,00006,120.0
71765,00006,20074.0
71770,00006,514.0
71773,00006,266.0
71800,00006,56.0
73022,00006,138.0
73144,00006,127.0
73544,00006,112.0
7388,00006,2869.0
7390,00006,311.0
75181,00006,89.0
75862,00006,112.0
75952,00006,109.0
77153,00006,117.0
77213,00006,239.0
77215,00006,135.0
78005,00006,3932.0
78864,00006,356.0
78865,00006,728.0
78868,00006,216.0
79223,00006,98.0
79448,00006,135.0
79559,00006,925.0
80510,00006,12129.0
80703,00006,204.0
8119,00006,398.0
81199,00006,856.0
8135,00006,337.0
81991,00006,56.0
81992,00006,56.0
82411,00006,5607.0
83137,00006,184.0
85416,00006,254.0
85436,00006,239.0
85547,00006,72.0
8576,00006,1015.0
85808,00006,112.0
86013,00006,56.0
86015,00006,112.0
86884,00006,333.0
86886,00006,514.0
86911,00006,401.0
86913,00006,56.0
86914,00006,211.0
87012,00006,452.0
8737,00006,61.0
88,00006,87.0
88567,00006,836.0
88572,00006,224.0
88579,00006,157.0
8870,00006,179.0
8871,00006,412.0
89179,00006,112.0
89536,00006,120.0
89975,00006,720.0
90052,00006,31723.0
90421,00006,205.0
90447,00006,288.0
90646,00006,241.0
92047,00006,257.0
9250,00006,104.0
92908,00006,68.0
92909,00006,60.0
92910,00006,72.0
93963,00006,56.0
94507,00006,112.0
94508,00006,80.0
94600,00006,285.0
94601,00006,569.0
94602,00006,1041.0
9470,00006,107.0
94931,00006,205.0
94963,00006,461.0
95731,00006,72.0
95732,00006,96.0
95912,00006,56.0
95918,00006,56.0
96377,00006,805.0
96726,00006,114.0
96728,00006,240.0
96729,00006,308.0
96731,00006,143.0
96741,00006,251.0
96909,00006,246.0
96910,00006,56.0
99008,00006,266.0
99039,00006,2616.0
9935,00006,56.0
99775,00006,5267.0
9995,00006,64.0
10019,00012,774.0
10091,00012,1431.0
100933,00012,159.0
10112,00012,56.0
101161,00012,139.0
102,00012,108.0
102024,00012,209.0
102844,00012,56.0
102845,00012,56.0
102878,00012,105.0
102879,00012,169.0
103690,00012,1789.0
103814,00012,65.0
103986,00012,3883.0
104823,00012,56.0
104824,00012,100.0
10523,00012,289.0
10524,00012,548.0
105314,00012,253.0
105426,00012,56.0
105427,00012,126.0
10547,00012,121.0
10691,00012,56.0
10714,00012,194.0
10735,00012,12937.0
10736,00012,946.0
10737,00012,220.0
10738,00012,318.0
10796,00012,1245.0
10834,00012,56.0
10882,00012,152.0
10887,00012,681.0
10888,00012,64.0
10949,00012,56.0
10952,00012,56.0
109602,00012,951.0
10977,00012,56.0
11017,00012,56.0
110363,00012,124.0
110499,00012,56.0
110558,00012,240.0
110559,00012,181.0
110560,00012,112.0
11060,00012,112.0
111179,00012,192.0
11266,00012,57.0
113618,00012,100651.0
113928,00012,56.0
114007,00012,750.0
114829,00012,184.0
115511,00012,112.0
116558,00012,64.0
116731,00012,61.0
116768,00012,1352.0
116769,00012,599.0
117046,00012,226.0
11776,00012,130.0
118087,00012,111.0
118107,00012,64.0
118771,00012,96.0
119367,00012,92.0
119595,00012,88.0
119776,00012,60.0
119779,00012,121.0
119986,00012,174.0
119990,00012,120.0
120004,00012,1025.0
120006,00012,296.0
120990,00012,278.0
120991,00012,120.0
121868,00012,184.0
121869,00012,88.0
121872,00012,252.0
122178,00012,3629.0
122807,00012,104.0
123210,00012,65.0
123313,00012,56.0
123874,00012,64.0
125550,00012,229.0
125669,00012,681.0
125671,00012,1700.0
126180,00012,145.0
126192,00012,3508.0
126196,00012,2602.0
126244,00012,186.0
126690,00012,56.0
127,00012,56.0
1283,00012,311.0
130184,00012,351.0
131131,00012,11214.0
13121,00012,242.0
131281,00012,128.0
131904,00012,377.0
13285,00012,104.0
133070,00012,64.0
134156,00012,96.0
135286,00012,1899.0
135711,00012,465.0
135712,00012,726.0
136398,00012,56.0
136403,00012,56.0
136718,00012,29499.0
13673,00012,56.0
137741,00012,109.0
137748,00012,103.0
1392,00012,195.0
1393,00012,327.0
14006,00012,56.0
140643,00012,410.0
140900,00012,150.0
140901,00012,4652.0
140965,00012,416.0
141,00012,165.0
141139,00012,103.0
1414,00012,56.0
144061,00012,120.0
145881,00012,56.0
145882,00012,56.0
146409,00012,56.0
148051,00012,112.0
14814,00012,115.0
148177,00012,471.0
149096,00012,96.0
149097,00012,119.0
149652,00012,104.0
150419,00012,141.0
150420,00012,112.0
150866,00012,199.0
151530,00012,112.0
151682,00012,104.0
151683,00012,168.0
152036,00012,3402.0
15257,00012,112.0
153396,00012,56.0
153671,00012,387.0
1537,00012,204.0
153730,00012,215.0
153733,00012,276.0
15434,00012,201.0
154572,00012,56.0
156174,00012,84.0
157653,00012,107.0
158119,00012,128.0
158121,00012,120.0
160552,00012,104.0
160965,00012,56.0
161638,00012,56.0
165,00012,692.0
1656,00012,116.0
168477,00012,112.0
168942,00012,70.0
168973,00012,80.0
169814,00012,115.0
170290,00012,56.0
1703,00012,3945.0
170323,00012,176.0
170327,00012,702.0
1717,00012,209.0
172029,00012,10551.0
172403,00012,165.0
17245,00012,326.0
172968,00012,1237.0
173245,00012,56.0
17422,00012,240.0
17426,00012,1507.0
17428,00012,56.0
17437,00012,4832.0
174923,00012,165.0
175066,00012,88.0
175067,00012,88.0
175598,00012,56.0
175599,00012,57.0
175600,00012,61.0
17665,00012,7468.0
17680,00012,1971.0
17684,00012,2652.0
1788,00012,264.0
180738,00012,208.0
181433,00012,72.0
181470,00012,56.0
181501,00012,651.0
181503,00012,56.0
181886,00012,112.0
182940,00012,172.0
182941,00012,244.0
182943,00012,220.0
183158,00012,64.0
183398,00012,254.0
185,00012,2871.0
186096,00012,235.0
186097,00012,117.0
186615,00012,64.0
18869,00012,177.0
18872,00012,130.0
18873,00012,94.0
18874,00012,167.0
18892,00012,94.0
18896,00012,115.0
189174,00012,69.0
190,00012,10966.0
190729,00012,64.0
190996,00012,72.0
192620,00012,22170.0
192833,00012,184.0
192835,00012,200.0
193031,00012,72.0
19312,00012,97.0
193926,00012,56.0
194662,00012,146.0
194665,00012,216.0
194667,00012,77.0
194669,00012,127.0
195295,00012,2990.0
195296,00012,1116.0
196549,00012,56.0
19702,00012,72.0
197305,00012,4814.0
197803,00012,57.0
198107,00012,147.0
198138,00012,128.0
19922,00012,188.0
19923,00012,72.0
201199,00012,1247.0
201233,00012,77.0
203983,00012,122.0
204107,00012,56.0
204795,00012,273.0
206726,00012,56.0
207528,00012,56.0
208101,00012,88.0
208556,00012,112.0
210517,00012,169.0
21117,00012,115.0
211797,00012,10714.0
2136,00012,64.0
213794,00012,56.0
214740,00012,100.0
216538,00012,265.0
216599,00012,128.0
216601,00012,112.0
216604,00012,112.0
21759,00012,2495.0
217756,00012,56.0
21790,00012,64.0
218058,00012,19645.0
21814,00012,1487.0
219321,00012,181.0
219322,00012,65.0
219966,00012,970.0
219973,00012,269.0
219991,00012,475.0
220077,00012,73.0
220080,00012,65.0
220085,00012,64.0
220264,00012,156.0
220266,00012,128.0
220495,00012,104.0
220573,00012,112.0
220574,00012,141.0
221258,00012,10867.0
221809,00012,56.0
22362,00012,73.0
22364,00012,86.0
225277,00012,56.0
225649,00012,149.0
225650,00012,141.0
225651,00012,114.0
226190,00012,224.0
226292,00012,123.0
226679,00012,64.0
226892,00012,64.0
22802,00012,130.0
22867,00012,55023.0
230318,00012,61.0
230319,00012,56.0
23124,00012,109.0
233,00012,3232.0
236617,00012,436.0
237231,00012,56.0
237309,00012,309.0
2378,00012,139.0
238501,00012,113.0
238503,00012,103.0
238529,00012,111.0
240330,00012,64.0
240506,00012,56.0
24233,00012,470.0
24238,00012,319.0
244466,00012,128.0
2494,00012,498.0
249503,00012,84.0
249800,00012,155.0
249801,00012,108.0
251225,00012,120.0
252436,00012,112.0
252440,00012,111.0
252441,00012,128.0
253498,00012,352.0
256756,00012,282.0
25835,00012,56.0
25836,00012,96.0
25879,00012,10920.0
259431,00012,120.0
259719,00012,56.0
2617,00012,1241.0
261900,00012,128.0
26220,00012,56.0
262437,00012,97.0
262438,00012,104.0
262811,00012,248.0
263825,00012,80.0
264068,00012,56.0
264341,00012,112.0
264363,00012,96.0
2644,00012,178.0
264904,00012,386.0
265034,00012,161.0
265174,00012,123.0
266334,00012,135.0
266335,00012,321.0
266336,00012,129.0
266407,00012,112.0
267335,00012,372.0
267336,00012,381.0
267561,00012,104.0
271088,00012,56.0
272016,00012,192.0
27343,00012,253.0
274088,00012,385.0
274129,00012,120.0
274130,00012,128.0
274131,00012,200.0
274132,00012,183.0
274587,00012,60.0
274594,00012,56.0
274801,00012,1129.0
275701,00012,1326.0
275892,00012,162.0
275893,00012,228.0
275894,00012,104.0
278255,00012,56.0
27837,00012,102.0
279557,00012,84.0
280426,00012,56.0
280495,00012,56.0
281387,00012,97.0
281389,00012,56.0
28303,00012,3529.0
285375,00012,143.0
285381,00012,340.0
285389,00012,330.0
285929,00012,112.0
285931,00012,57.0
286550,00012,73.0
286646,00012,58.0
286647,00012,98.0
287459,00012,116.0
287475,00012,15517.0
287629,00012,116.0
287638,00012,61.0
288718,00012,322.0
288731,00012,113.0
288733,00012,302.0
288747,00012,350.0
288749,00012,262.0
288758,00012,383.0
288909,00012,184.0
288910,00012,148.0
289879,00012,68.0
289964,00012,147.0
29034,00012,116.0
290523,00012,319.0
291029,00012,299.0
291248,00012,183.0
291708,00012,104.0
292819,00012,1741.0
292973,00012,107.0
294852,00012,355.0
294908,00012,111.0
295341,00012,779.0
296046,00012,112.0
296047,00012,104.0
296048,00012,160.0
298931,00012,106.0
300269,00012,104.0
301147,00012,270.0
301806,00012,217.0
30316,00012,327.0
305178,00012,96.0
305220,00012,120.0
306915,00012,2425.0
306918,00012,1105.0
307039,00012,112.0
307040,00012,95.0
307761,00012,112.0
307762,00012,208.0
308933,00012,116.0
309000,00012,1283.0
309091,00012,683.0
309249,00012,479.0
31025,00012,155.0
31026,00012,139.0
310806,00012,135.0
31135,00012,287.0
312229,00012,151.0
312230,00012,278.0
312285,00012,69.0
312550,00012,70.0
313137,00012,113.0
314481,00012,82.0
315378,00012,56.0
31546,00012,98.0
315490,00012,118.0
315870,00012,222.0
315871,00012,145.0
316218,00012,83.0
319871,00012,56.0
320256,00012,733.0
320262,00012,64.0
320282,00012,377.0
321965,00012,107.0
321966,00012,776.0
322105,00012,95.0
322314,00012,56.0
324183,00012,357.0
325807,00012,56.0
326464,00012,56.0
32650,00012,93.0
32654,00012,105.0
32661,00012,120.0
32692,00012,832.0
32746,00012,24830.0
32757,00012,1425.0
3276,00012,64.0
329403,00012,168.0
330173,00012,56.0
330287,00012,2237.0
332368,00012,56.0
332369,00012,56.0
332370,00012,56.0
332816,00012,225.0
333109,00012,374.0
333110,00012,156.0
333111,00012,118.0
333112,00012,1246.0
333113,00012,2634.0
333903,00012,256.0
333989,00012,56.0
334253,00012,56.0
334296,00012,148.0
334438,00012,56.0
334439,00012,56.0
335334,00012,56.0
335462,00012,285.0
335511,00012,510.0
335512,00012,361.0
337937,00012,97.0
338270,00012,105.0
338410,00012,112.0
339030,00012,208.0
339192,00012,568.0
339585,00012,74.0
345280,00012,148.0
345481,00012,468.0
34644,00012,72.0
346736,00012,128.0
346737,00012,120.0
346738,00012,137.0
34708,00012,284.0
347140,00012,130.0
34726,00012,241.0
347438,00012,283.0
347439,00012,126.0
347440,00012,160.0
34808,00012,56.0
34809,00012,77.0
34810,00012,113.0
34812,00012,168.0
34813,00012,117.0
349159,00012,157.0
350273,00012,64.0
350274,00012,56.0
350405,00012,120.0
350572,00012,112.0
350573,00012,56.0
350713,00012,120.0
351576,00012,756.0
352018,00012,43649.0
353169,00012,165.0
353600,00012,64.0
354150,00012,1848.0
354325,00012,56.0
354327,00012,160.0
355029,00012,112.0
355350,00012,549.0
356353,00012,112.0
35652,00012,56.0
357486,00012,375.0
357550,00012,64.0
35873,00012,125.0
359766,00012,200.0
360128,00012,56.0
360323,00012,80.0
360351,00012,64.0
360938,00012,2774.0
361027,00012,56.0
36124,00012,327.0
361268,00012,60.0
361957,00012,101.0
362032,00012,56.0
362129,00012,112.0
36418,00012,240.0
365658,00012,372.0
365958,00012,496.0
367471,00012,1186.0
367482,00012,56.0
368517,00012,570.0
368732,00012,425.0
368923,00012,112.0
369247,00012,483.0
369249,00012,307.0
369250,00012,217.0
369251,00012,131.0
36948,00012,169.0
370187,00012,457.0
370589,00012,56.0
370590,00012,80.0
371670,00012,364.0
371679,00012,283.0
371681,00012,542.0
371689,00012,56.0
371690,00012,96.0
373988,00012,107.0
373989,00012,56.0
3742,00012,115.0
375056,00012,68.0
376109,00012,108.0
376110,00012,86.0
376111,00012,142.0
37661,00012,292.0
376734,00012,168.0
378705,00012,112.0
378890,00012,183.0
379093,00012,260.0
379514,00012,275.0
379672,00012,112.0
379688,00012,104.0
379689,00012,56.0
379745,00012,96.0
380952,00012,200.0
380953,00012,113.0
380954,00012,162.0
380955,00012,194.0
380957,00012,119.0
381619,00012,56.0
383019,00012,56.0
383387,00012,654.0
383415,00012,473.0
383416,00012,901.0
383504,00012,353.0
384836,00012,56.0
384842,00012,64.0
384958,00012,234.0
385301,00012,25902.0
386528,00012,56.0
386681,00012,104.0
3874,00012,239.0
387628,00012,1712.0
38827,00012,168.0
38828,00012,176.0
388723,00012,426.0
388724,00012,64.0
388770,00012,112.0
388771,00012,208.0
38889,00012,600.0
388957,00012,76.0
389772,00012,321.0
391044,00012,74.0
391517,00012,171.0
391602,00012,122.0
391603,00012,171.0
39176,00012,112.0
392418,00012,120.0
392555,00012,56.0
392613,00012,1008.0
392614,00012,240.0
392615,00012,4496.0
393207,00012,56.0
394196,00012,112.0
394198,00012,94.0
395257,00012,8415.0
395258,00012,7555.0
395300,00012,2113.0
395301,00012,102.0
395636,00012,73.0
395672,00012,528.0
396569,00012,81.0
396570,00012,69.0
396583,00012,88.0
396584,00012,66.0
396585,00012,80.0
396586,00012,63.0
398234,00012,56.0
398380,00012,117.0
398381,00012,112.0
398514,00012,236.0
398596,00012,640.0
399331,00012,112.0
399637,00012,128.0
399638,00012,226.0
400124,00012,129.0
400125,00012,1795.0
400931,00012,158.0
40253,00012,352.0
402587,00012,244.0
402588,00012,1576.0
402589,00012,156.0
402590,00012,278.0
402591,00012,390.0
402994,00012,130.0
405527,00012,152.0
405528,00012,153.0
405529,00012,162.0
405530,00012,186.0
405685,00012,160.0
405686,00012,56.0
405687,00012,125.0
406704,00012,120.0
406705,00012,380.0
406708,00012,112.0
406768,00012,112.0
406771,00012,133.0
406828,00012,56.0
406882,00012,56.0
406910,00012,80.0
406914,00012,315.0
407022,00012,116.0
407046,00012,60.0
407570,00012,104.0
408238,00012,319.0
408442,00012,385.0
408510,00012,5673.0
408671,00012,160.0
408672,00012,169.0
4088,00012,126.0
40973,00012,717.0
409902,00012,231.0
409905,00012,3222.0
409908,00012,886.0
409909,00012,762.0
411545,00012,227.0
411600,00012,485.0
412161,00012,76197.0
41287,00012,2254.0
414490,00012,647.0
414553,00012,56.0
414887,00012,112.0
414888,00012,151.0
415372,00012,112.0
415408,00012,226.0
415410,00012,95.0
415753,00012,4511.0
416860,00012,679.0
417143,00012,72.0
418273,00012,402.0
418943,00012,158.0
419041,00012,103.0
419072,00012,285.0
419073,00012,1929.0
419163,00012,153.0
419164,00012,118.0
419166,00012,64.0
419464,00012,12427.0
419559,00012,134.0
419840,00012,353.0
421273,00012,980.0
421274,00012,1816.0
422480,00012,200.0
422610,00012,106.0
422611,00012,85.0
423953,00012,112.0
423979,00012,66.0
423980,00012,104.0
424100,00012,104.0
424195,00012,169.0
424198,00012,359.0
424207,00012,143.0
424210,00012,64.0
424446,00012,120.0
424559,00012,112.0
424560,00012,104.0
424610,00012,231.0
424670,00012,273.0
424672,00012,144.0
424716,00012,72.0
424719,00012,64.0
424739,00012,20513.0
424783,00012,292.0
424784,00012,160.0
424827,00012,271.0
42864,00012,125.0
430506,00012,1011.0
430574,00012,1795.0
430969,00012,99963.0
431265,00012,1263.0
431267,00012,2921.0
431601,00012,80.0
43477,00012,56.0
43988,00012,145.0
440269,00012,112.0
440270,00012,112.0
440276,00012,56.0
440641,00012,56.0
440642,00012,196.0
440643,00012,119.0
440644,00012,153.0
440645,00012,130.0
441012,00012,648.0
441121,00012,107.0
441125,00012,116.0
441126,00012,115.0
441131,00012,144.0
441132,00012,113.0
441151,00012,56.0
441388,00012,139.0
441394,00012,120.0
441395,00012,88.0
441462,00012,56.0
4430,00012,56.0
447545,00012,158.0
447594,00012,441.0
447595,00012,72.0
447601,00012,176.0
448462,00012,74.0
448547,00012,128.0
448552,00012,107.0
448634,00012,577.0
448848,00012,291.0
448849,00012,762.0
448850,00012,12133.0
449064,00012,709.0
449299,00012,801.0
449300,00012,410.0
449316,00012,56.0
449486,00012,169.0
449850,00012,72.0
449968,00012,143.0
449969,00012,118.0
450061,00012,112.0
450298,00012,111928.0
450573,00012,96.0
450575,00012,189.0
450582,00012,121.0
450583,00012,129.0
450584,00012,262.0
450587,00012,180.0
450596,00012,17096.0
450970,00012,127.0
451029,00012,112.0
451132,00012,10253.0
451148,00012,811.0
451163,00012,8969.0
451337,00012,10135.0
451338,00012,2850.0
451397,00012,375.0
452371,00012,185.0
453094,00012,5241.0
453329,00012,208.0
453454,00012,65.0
453458,00012,56.0
453573,00012,94.0
453575,00012,120.0
454019,00012,56.0
454020,00012,56.0
454125,00012,830.0
454131,00012,1019.0
454525,00012,96.0
454573,00012,56.0
454729,00012,56.0
454730,00012,56.0
454732,00012,56.0
454796,00012,56.0
454820,00012,360.0
