SKU,Local,Forecast sumarizado
588740,00025,90.0
588772,00025,80.0
58883,00025,64.0
589010,00025,30.0
58905,00025,283.0
589287,00025,56.0
589288,00025,30.0
589289,00025,38.0
589290,00025,30.0
589297,00025,37.0
589299,00025,52.0
589419,00025,30.0
589420,00025,31.0
589459,00025,60.0
589460,00025,56.0
589674,00025,195.0
589675,00025,123.0
590083,00025,90.0
590084,00025,91.0
590415,00025,34.0
590667,00025,59.0
590668,00025,49.0
590669,00025,45.0
590670,00025,66.0
590671,00025,63.0
590739,00025,30.0
590865,00025,57.0
591539,00025,30.0
59262,00025,30.0
593838,00025,60.0
593839,00025,102.0
593840,00025,71.0
594125,00025,30.0
594131,00025,50.0
594132,00025,61.0
594133,00025,34.0
594134,00025,51.0
594135,00025,60.0
594136,00025,61.0
594137,00025,35.0
594871,00025,73.0
594879,00025,68.0
594880,00025,68.0
594881,00025,100.0
594883,00025,64.0
594885,00025,30.0
594886,00025,72.0
594887,00025,60.0
595019,00025,39.0
595071,00025,40.0
595320,00025,82.0
595322,00025,34.0
595324,00025,94.0
595670,00025,30.0
595748,00025,34.0
595757,00025,60.0
595959,00025,30.0
595960,00025,30.0
595961,00025,30.0
596665,00025,30.0
597827,00025,30.0
597914,00025,30.0
597915,00025,35.0
597917,00025,56.0
598041,00025,43.0
598311,00025,60.0
598312,00025,64.0
598314,00025,56.0
598334,00025,65.0
598340,00025,30.0
598341,00025,56.0
599039,00025,60.0
599047,00025,56.0
599048,00025,38.0
600055,00025,60.0
600056,00025,30.0
60055,00025,35.0
60056,00025,32.0
600594,00025,64.0
600595,00025,64.0
600596,00025,51.0
600598,00025,120.0
601166,00025,60.0
601167,00025,30.0
601168,00025,56.0
601684,00025,30.0
603370,00025,44.0
603736,00025,64.0
6079,00025,47.0
6095,00025,31.0
615,00025,62.0
61722,00025,106.0
6189,00025,34.0
62074,00025,57.0
62673,00025,30.0
62729,00025,47.0
63322,00025,30.0
63371,00025,35.0
63453,00025,30.0
6361,00025,34.0
63733,00025,42.0
63734,00025,38.0
63735,00025,13.0
63856,00025,30.0
63858,00025,30.0
6389,00025,30.0
6391,00025,42.0
64048,00025,184.0
64808,00025,48.0
65111,00025,30.0
6542,00025,65.0
66365,00025,30.0
6654,00025,30.0
66554,00025,30.0
6656,00025,228.0
66802,00025,30.0
66925,00025,83.0
66932,00025,107.0
66938,00025,84.0
68085,00025,30.0
685,00025,166.0
68716,00025,60.0
68987,00025,60.0
691,00025,701.0
70167,00025,90.0
70599,00025,30.0
71442,00025,30.0
72240,00025,38.0
72443,00025,34.0
72526,00025,61.0
74093,00025,30.0
74095,00025,30.0
74318,00025,38.0
75048,00025,43.0
7566,00025,86.0
76360,00025,64.0
76572,00025,30.0
77057,00025,30.0
77702,00025,47.0
77989,00025,34.0
78366,00025,59.0
7959,00025,30.0
79638,00025,158.0
80341,00025,61.0
80817,00025,30.0
80941,00025,46.0
8097,00025,42.0
81276,00025,59.0
817,00025,84.0
81830,00025,34.0
81883,00025,31.0
81884,00025,30.0
820,00025,62.0
83079,00025,30.0
83552,00025,95.0
83558,00025,45.0
83561,00025,60.0
84752,00025,50.0
84754,00025,85.0
84757,00025,60.0
8483,00025,407.0
84853,00025,35.0
85860,00025,62.0
85982,00025,30.0
85984,00025,30.0
85985,00025,30.0
86556,00025,30.0
87000,00025,62.0
87001,00025,48.0
87054,00025,30.0
87065,00025,60.0
87067,00025,34.0
87246,00025,30.0
87442,00025,30.0
875,00025,79.0
88266,00025,64.0
888,00025,64.0
88983,00025,65.0
89405,00025,151.0
90163,00025,1557.0
905,00025,38.0
9090,00025,90.0
91214,00025,67.0
92894,00025,39.0
92899,00025,34.0
943,00025,65.0
94331,00025,30.0
944,00025,98.0
94510,00025,66.0
94547,00025,30.0
952,00025,30.0
95392,00025,74.0
9553,00025,30.0
95770,00025,34.0
96146,00025,30.0
96294,00025,68.0
97146,00025,30.0
972,00025,50.0
97240,00025,30.0
98261,00025,61.0
98560,00025,113.0
98616,00025,34.0
99015,00025,30.0
99381,00025,30.0
99744,00025,50.0
100175,00063,34.0
100407,00063,30.0
100622,00063,376.0
100971,00063,30.0
100972,00063,30.0
10138,00063,30.0
101734,00063,102.0
101735,00063,88.0
101740,00063,285.0
101743,00063,481.0
101744,00063,30.0
101745,00063,30.0
101747,00063,31.0
101748,00063,31.0
102410,00063,34.0
102411,00063,33.0
102664,00063,44.0
102830,00063,392.0
102832,00063,116.0
102833,00063,79.0
102835,00063,42.0
102837,00063,52.0
1029,00063,121.0
102928,00063,30.0
103714,00063,30.0
103715,00063,30.0
103717,00063,60.0
1038,00063,60.0
104746,00063,41.0
105285,00063,35.0
105294,00063,30.0
105316,00063,42.0
106208,00063,149.0
106236,00063,82.0
1063,00063,73.0
106537,00063,61.0
106606,00063,92.0
106662,00063,58.0
106974,00063,266.0
107268,00063,30.0
107271,00063,65.0
107401,00063,30.0
107458,00063,37.0
107459,00063,30.0
107662,00063,60.0
107687,00063,30.0
108193,00063,34.0
108895,00063,61.0
109314,00063,30.0
109319,00063,30.0
109551,00063,34.0
109554,00063,33.0
109612,00063,32.0
109688,00063,60.0
109770,00063,55.0
109771,00063,45.0
109774,00063,30.0
10998,00063,41.0
110327,00063,37.0
110695,00063,130.0
110852,00063,159.0
110853,00063,367.0
110965,00063,34.0
110966,00063,40.0
110967,00063,53.0
110968,00063,30.0
111008,00063,41.0
111856,00063,30.0
112473,00063,30.0
112842,00063,67.0
113755,00063,41.0
116271,00063,30.0
116559,00063,60.0
116612,00063,61.0
116897,00063,30.0
117640,00063,30.0
118064,00063,132.0
1182,00063,30.0
118209,00063,52.0
1184,00063,39.0
119109,00063,51.0
119110,00063,40.0
119171,00063,56.0
119868,00063,62.0
120042,00063,30.0
120509,00063,278.0
121032,00063,61.0
1221,00063,116.0
123896,00063,60.0
124381,00063,30.0
124382,00063,14452.0
124383,00063,30.0
124384,00063,30.0
124729,00063,30.0
124793,00063,30.0
125650,00063,30.0
12637,00063,87.0
126985,00063,34.0
127308,00063,30.0
127359,00063,3810.0
127360,00063,1287.0
127438,00063,30.0
127439,00063,38.0
128517,00063,30.0
128667,00063,555.0
128673,00063,30.0
128674,00063,30.0
129086,00063,31.0
129496,00063,30.0
129497,00063,59.0
129498,00063,88.0
129593,00063,59.0
129596,00063,30.0
129597,00063,39.0
12965,00063,30.0
130561,00063,33.0
130562,00063,34.0
131323,00063,30.0
131535,00063,30.0
132678,00063,30.0
133243,00063,30.0
133336,00063,268.0
13334,00063,30.0
133445,00063,38.0
134389,00063,30.0
134547,00063,30.0
134760,00063,30.0
136257,00063,53.0
136258,00063,30.0
1375,00063,30.0
138263,00063,30.0
1391,00063,30.0
139443,00063,37.0
140254,00063,60.0
141772,00063,30.0
14210,00063,44.0
142529,00063,30.0
142530,00063,43.0
142533,00063,56.0
142908,00063,51.0
143353,00063,73.0
143361,00063,30.0
143363,00063,71.0
14401,00063,34.0
144232,00063,60.0
144723,00063,30.0
144724,00063,30.0
144725,00063,30.0
145082,00063,387.0
145085,00063,60.0
14511,00063,30.0
145221,00063,48.0
14587,00063,60.0
146152,00063,58.0
147758,00063,30.0
14831,00063,1438.0
149074,00063,30.0
149141,00063,85.0
1494,00063,30.0
149486,00063,52.0
149487,00063,30.0
1498,00063,97.0
1506,00063,47.0
151311,00063,146.0
1520,00063,95.0
154808,00063,43.0
154809,00063,31.0
154890,00063,30.0
154891,00063,31.0
154893,00063,30.0
154894,00063,30.0
155363,00063,305.0
156703,00063,7520.0
157210,00063,30.0
157688,00063,30.0
157691,00063,37.0
157692,00063,48.0
157934,00063,30.0
158113,00063,60.0
158587,00063,30.0
158588,00063,96.0
158613,00063,30.0
158615,00063,30.0
159124,00063,38234.0
159685,00063,57.0
1599,00063,31.0
1605,00063,54.0
160714,00063,81.0
16287,00063,47.0
1629,00063,42.0
163,00063,0.0
1641,00063,89.0
1654,00063,45.0
165797,00063,30.0
167274,00063,60.0
167277,00063,30.0
168500,00063,30.0
168501,00063,30.0
168503,00063,30.0
168613,00063,90.0
169028,00063,74.0
16919,00063,30.0
1696,00063,44.0
169685,00063,31.0
169938,00063,530.0
173346,00063,36.0
173472,00063,30.0
17353,00063,53.0
173768,00063,30.0
17425,00063,30.0
175232,00063,52.0
175842,00063,30.0
1760,00063,49.0
176565,00063,30.0
17731,00063,30.0
177701,00063,30.0
17806,00063,30.0
178295,00063,60.0
179000,00063,35.0
179097,00063,30.0
180701,00063,50.0
180703,00063,41.0
180743,00063,57.0
1809,00063,37.0
182264,00063,30.0
182752,00063,30.0
184457,00063,30.0
184459,00063,30.0
184630,00063,48.0
185663,00063,40.0
18579,00063,62.0
1861,00063,52.0
187467,00063,30.0
187670,00063,34.0
187962,00063,30.0
188360,00063,30.0
188365,00063,30.0
188367,00063,30.0
188373,00063,31.0
188548,00063,253.0
1896,00063,30.0
1902,00063,30.0
190454,00063,111.0
191187,00063,95.0
194321,00063,34.0
194892,00063,30.0
19516,00063,30.0
19517,00063,30.0
19518,00063,30.0
19519,00063,30.0
1960,00063,30.0
196835,00063,30.0
19811,00063,30.0
1982,00063,30.0
198469,00063,30.0
1991,00063,38.0
200006,00063,64.0
200041,00063,106.0
200221,00063,34.0
202584,00063,129.0
203757,00063,30.0
203877,00063,30.0
203880,00063,30.0
204483,00063,44.0
204794,00063,30.0
20516,00063,182.0
206362,00063,30.0
20675,00063,49.0
208,00063,114.0
208038,00063,30.0
208050,00063,60.0
208219,00063,35.0
20840,00063,198.0
20857,00063,66.0
209031,00063,30.0
209032,00063,36.0
209052,00063,30.0
210154,00063,65.0
210155,00063,135.0
210874,00063,30.0
210956,00063,45.0
210959,00063,33.0
211530,00063,44.0
21279,00063,30.0
21331,00063,30.0
2138,00063,31.0
214684,00063,48.0
214824,00063,30.0
21538,00063,59.0
215995,00063,52.0
216389,00063,30.0
218557,00063,224.0
218781,00063,55.0
218870,00063,57.0
219181,00063,30.0
219836,00063,85.0
223199,00063,65.0
223389,00063,157.0
22450,00063,73.0
22560,00063,57.0
225783,00063,32.0
226706,00063,41.0
226791,00063,30.0
227866,00063,70.0
227868,00063,59.0
227873,00063,34.0
228083,00063,30.0
228084,00063,30.0
228685,00063,30.0
229229,00063,30.0
229475,00063,53.0
2316,00063,34.0
23164,00063,34.0
233016,00063,30.0
233072,00063,63.0
233172,00063,30.0
234394,00063,46.0
234395,00063,62.0
234569,00063,30.0
234590,00063,30.0
234923,00063,63.0
234924,00063,53.0
234967,00063,67.0
235121,00063,108.0
235135,00063,52.0
235800,00063,93.0
2363,00063,30.0
236492,00063,298.0
236641,00063,31.0
236642,00063,30.0
236643,00063,30.0
236659,00063,30.0
237276,00063,364.0
2374,00063,39.0
237428,00063,30.0
237495,00063,33.0
237656,00063,30.0
238695,00063,134.0
239663,00063,32.0
240,00063,30.0
243857,00063,30.0
243858,00063,34.0
243859,00063,44.0
2441,00063,30.0
2444,00063,30.0
245804,00063,30.0
245805,00063,92.0
246097,00063,54.0
2466,00063,54.0
246997,00063,34.0
248491,00063,72.0
249288,00063,30.0
249407,00063,56.0
2503,00063,30.0
2510,00063,34.0
251173,00063,65.0
251175,00063,38.0
251597,00063,30.0
254164,00063,30.0
254168,00063,31.0
254173,00063,30.0
254174,00063,30.0
254425,00063,30.0
254426,00063,30.0
254646,00063,59.0
2556,00063,30.0
257669,00063,54.0
2578,00063,33.0
257884,00063,30.0
257921,00063,35.0
259754,00063,30.0
262191,00063,35.0
262670,00063,30.0
262671,00063,30.0
262672,00063,30.0
262673,00063,34.0
264159,00063,52.0
2648,00063,30.0
264960,00063,30.0
267693,00063,58.0
268041,00063,58.0
268042,00063,77.0
268265,00063,30.0
268266,00063,30.0
26839,00063,74.0
268717,00063,106.0
269632,00063,30.0
272460,00063,31.0
273079,00063,30.0
274083,00063,30.0
274300,00063,30.0
274301,00063,30.0
274302,00063,30.0
274983,00063,30.0
275154,00063,30.0
275568,00063,51.0
275718,00063,30.0
275720,00063,30.0
276610,00063,51.0
276678,00063,30.0
277302,00063,31.0
278117,00063,78.0
278120,00063,44.0
2790,00063,52.0
279361,00063,34.0
279556,00063,35.0
280020,00063,35.0
280138,00063,59.0
2825,00063,30.0
282898,00063,30.0
284165,00063,30.0
28425,00063,90.0
285411,00063,30.0
28549,00063,173.0
286880,00063,49.0
286995,00063,30.0
2879,00063,30.0
28959,00063,89.0
29042,00063,2271.0
2914,00063,30.0
295109,00063,35.0
295650,00063,56.0
296065,00063,30.0
296066,00063,30.0
296176,00063,30.0
296179,00063,34.0
296182,00063,62.0
296529,00063,229.0
296590,00063,30.0
297040,00063,48.0
2976,00063,94.0
2978,00063,30.0
297984,00063,30.0
297985,00063,30.0
29856,00063,53.0
299125,00063,30.0
299478,00063,91.0
299700,00063,30.0
299993,00063,34.0
299994,00063,52.0
300030,00063,30.0
300044,00063,30.0
30040,00063,34.0
301763,00063,30.0
3023,00063,30.0
302621,00063,78.0
303608,00063,43.0
30365,00063,30.0
304133,00063,30.0
304139,00063,60.0
3047,00063,59.0
30617,00063,43.0
308500,00063,30.0
308607,00063,44.0
310182,00063,30.0
3102,00063,60.0
311373,00063,30.0
3124,00063,54.0
3148,00063,33.0
316080,00063,194.0
316349,00063,30.0
31635,00063,30.0
31733,00063,30.0
3179,00063,30.0
31894,00063,1040.0
321176,00063,30.0
321539,00063,31.0
321718,00063,30.0
322154,00063,30.0
32445,00063,30.0
3257,00063,38.0
326735,00063,30.0
327640,00063,30.0
327641,00063,30.0
329043,00063,35.0
3292,00063,30.0
32934,00063,82.0
330384,00063,30.0
33105,00063,32.0
331151,00063,30.0
331155,00063,30.0
332406,00063,561.0
332528,00063,30.0
332817,00063,172.0
333278,00063,32.0
333414,00063,61.0
333828,00063,60.0
3348,00063,30.0
335643,00063,30.0
335667,00063,60.0
336840,00063,290.0
336981,00063,103.0
338553,00063,146.0
3386,00063,30.0
340955,00063,83.0
34102,00063,30.0
343660,00063,60.0
343766,00063,30.0
344569,00063,30.0
345024,00063,30.0
345355,00063,47.0
345356,00063,60.0
345357,00063,56.0
345749,00063,30.0
345750,00063,30.0
3474,00063,30.0
348718,00063,30.0
348719,00063,30.0
34888,00063,150.0
34899,00063,300.0
349625,00063,56.0
351952,00063,57.0
353704,00063,58.0
3542,00063,30.0
354225,00063,30.0
355015,00063,42.0
355020,00063,56.0
357175,00063,60.0
3575,00063,66.0
357694,00063,30.0
358247,00063,30.0
358819,00063,30.0
359349,00063,30.0
359518,00063,60.0
361281,00063,47.0
364446,00063,152.0
364447,00063,215.0
364448,00063,229.0
364451,00063,553.0
366610,00063,30.0
367412,00063,30.0
3683,00063,43.0
368598,00063,55.0
369400,00063,68.0
36986,00063,30.0
371519,00063,31.0
3722,00063,60.0
373782,00063,191.0
3740,00063,36.0
375941,00063,56.0
375942,00063,47.0
376084,00063,30.0
376085,00063,34.0
376086,00063,34.0
376722,00063,71.0
378685,00063,275.0
379145,00063,150.0
379146,00063,60.0
379148,00063,46.0
379684,00063,30.0
38066,00063,94.0
38072,00063,72.0
381264,00063,47.0
381265,00063,39.0
381357,00063,33.0
381909,00063,30.0
382505,00063,46.0
382685,00063,30.0
382950,00063,43.0
382952,00063,56.0
382953,00063,37.0
382954,00063,62.0
382955,00063,56.0
383110,00063,30.0
38333,00063,30.0
383663,00063,52.0
383664,00063,52.0
384028,00063,30.0
384307,00063,60.0
384695,00063,40.0
385845,00063,30.0
385982,00063,30.0
386150,00063,30.0
386418,00063,38.0
386419,00063,57.0
386761,00063,30.0
386763,00063,34.0
386850,00063,52.0
387158,00063,56.0
387874,00063,30.0
388393,00063,30.0
388685,00063,60.0
388991,00063,89.0
389244,00063,106.0
389478,00063,65.0
389479,00063,67.0
389480,00063,95.0
389481,00063,58.0
390392,00063,109.0
390427,00063,30.0
390615,00063,711.0
390633,00063,62.0
390634,00063,43.0
390636,00063,35.0
390637,00063,30.0
390638,00063,35.0
390639,00063,34.0
390640,00063,160.0
390669,00063,30.0
391237,00063,30.0
391244,00063,30.0
391253,00063,30.0
392344,00063,30.0
392609,00063,30.0
392719,00063,47.0
393400,00063,30.0
393561,00063,30.0
393567,00063,30.0
394055,00063,157.0
394188,00063,30.0
394499,00063,519.0
394500,00063,683.0
394501,00063,779.0
394509,00063,113.0
394511,00063,144.0
394534,00063,30.0
39591,00063,91.0
39593,00063,44.0
39595,00063,31.0
398363,00063,64.0
398385,00063,30.0
399842,00063,975.0
400732,00063,52.0
400762,00063,30.0
400767,00063,30.0
4008,00063,39.0
400930,00063,30.0
401036,00063,80.0
401556,00063,31.0
40159,00063,67.0
402255,00063,91.0
402924,00063,30.0
402925,00063,43.0
402928,00063,30.0
402935,00063,30.0
402936,00063,30.0
402937,00063,30.0
402938,00063,30.0
403510,00063,180.0
403511,00063,470.0
403611,00063,35.0
403612,00063,30.0
403943,00063,30.0
403948,00063,30.0
403953,00063,30.0
403987,00063,97.0
40399,00063,116.0
404,00063,34.0
40400,00063,30.0
40401,00063,52.0
40403,00063,44.0
404521,00063,30.0
404523,00063,30.0
404528,00063,48.0
404531,00063,34.0
404801,00063,30.0
404803,00063,30.0
404804,00063,60.0
404805,00063,30.0
404806,00063,34.0
404807,00063,30.0
405161,00063,30.0
405165,00063,34.0
405626,00063,422.0
405628,00063,602.0
405631,00063,136.0
406018,00063,328.0
406023,00063,30.0
406029,00063,30.0
406341,00063,51.0
406344,00063,111.0
406355,00063,90.0
406831,00063,30.0
407192,00063,55.0
407200,00063,38.0
407312,00063,30.0
407345,00063,30.0
407346,00063,30.0
407347,00063,30.0
407620,00063,30.0
407622,00063,30.0
407938,00063,34.0
407940,00063,34.0
407941,00063,34.0
408,00063,274.0
408032,00063,48.0
408033,00063,48.0
408035,00063,42.0
408036,00063,30.0
408037,00063,49.0
408127,00063,41.0
408206,00063,30.0
408556,00063,30.0
408731,00063,30.0
409183,00063,34.0
409194,00063,31.0
409329,00063,30.0
409981,00063,30.0
410592,00063,112.0
410865,00063,61.0
410867,00063,41.0
411262,00063,34.0
4118,00063,35.0
412086,00063,54.0
412087,00063,56.0
412088,00063,76.0
412089,00063,61.0
412090,00063,60.0
412091,00063,55.0
412092,00063,61.0
412093,00063,57.0
412094,00063,55.0
412891,00063,30.0
413062,00063,35.0
413082,00063,30.0
413552,00063,190.0
413555,00063,318.0
413557,00063,466.0
413558,00063,481.0
413560,00063,567.0
414519,00063,56.0
414617,00063,78.0
414788,00063,56.0
4152,00063,30.0
41542,00063,60.0
41709,00063,30.0
417783,00063,30.0
417784,00063,30.0
418235,00063,30.0
418302,00063,30.0
418308,00063,30.0
418414,00063,82.0
418415,00063,105.0
418416,00063,77.0
418672,00063,60.0
418830,00063,30.0
418832,00063,30.0
418946,00063,88.0
419007,00063,353.0
419009,00063,1328.0
419011,00063,30.0
420518,00063,46.0
420519,00063,30.0
420520,00063,30.0
420834,00063,30.0
420986,00063,30.0
42135,00063,37.0
421726,00063,30.0
42231,00063,61.0
422426,00063,30.0
422427,00063,30.0
422430,00063,30.0
422431,00063,30.0
422432,00063,30.0
422433,00063,30.0
422434,00063,30.0
422609,00063,30.0
424190,00063,59.0
4242,00063,30.0
424605,00063,31.0
424641,00063,44.0
424971,00063,30.0
424976,00063,30.0
424977,00063,30.0
425424,00063,34.0
425425,00063,50.0
4255,00063,30.0
425544,00063,30.0
427394,00063,34.0
427396,00063,34.0
4282,00063,39.0
42940,00063,53.0
430566,00063,38.0
430693,00063,38.0
430738,00063,30.0
430976,00063,37.0
431598,00063,30.0
431602,00063,36.0
432380,00063,30.0
43422,00063,1226.0
43549,00063,95.0
43550,00063,62.0
438569,00063,317.0
438570,00063,246.0
438571,00063,160.0
438572,00063,60.0
438574,00063,34.0
438576,00063,38.0
43859,00063,55.0
438590,00063,30.0
438592,00063,30.0
438593,00063,34.0
43860,00063,30.0
43861,00063,42.0
440623,00063,106.0
440625,00063,251.0
440649,00063,1012.0
441115,00063,30.0
4415,00063,38.0
44633,00063,39.0
446619,00063,30.0
44705,00063,49.0
44706,00063,43.0
44707,00063,33.0
447624,00063,58.0
447627,00063,60.0
448253,00063,60.0
448519,00063,121.0
449191,00063,30.0
449194,00063,30.0
449196,00063,30.0
449198,00063,33.0
449526,00063,30.0
4497,00063,30.0
449726,00063,131.0
449728,00063,42.0
449974,00063,30.0
450122,00063,37.0
450345,00063,30.0
450346,00063,30.0
450348,00063,30.0
450399,00063,30.0
451423,00063,30.0
451481,00063,56.0
451729,00063,30.0
451730,00063,30.0
45245,00063,30.0
453440,00063,85.0
453737,00063,30.0
453738,00063,60.0
453827,00063,107.0
453829,00063,86.0
453830,00063,69.0
453870,00063,81.0
453871,00063,82.0
453873,00063,2170.0
453874,00063,34.0
453876,00063,149.0
453938,00063,55.0
453943,00063,60.0
453945,00063,30.0
453946,00063,30.0
453991,00063,903.0
454088,00063,112.0
454100,00063,139.0
454172,00063,32.0
454178,00063,30.0
454218,00063,40.0
454344,00063,52.0
454347,00063,106.0
454352,00063,30.0
454353,00063,90.0
454520,00063,286.0
454539,00063,30.0
454548,00063,30.0
454825,00063,30.0
454826,00063,30.0
454829,00063,73.0
454840,00063,34.0
454845,00063,88.0
454846,00063,34.0
454848,00063,30.0
454849,00063,30.0
454881,00063,30.0
454982,00063,30.0
455043,00063,32.0
455141,00063,119.0
455143,00063,179.0
455156,00063,30.0
455160,00063,30.0
455161,00063,59.0
455163,00063,240.0
455321,00063,45.0
455322,00063,56.0
455346,00063,124.0
455430,00063,60.0
455436,00063,53.0
455601,00063,52.0
455617,00063,91.0
456593,00063,32.0
4567,00063,30.0
456808,00063,34.0
456854,00063,1658.0
456855,00063,1066.0
456857,00063,86.0
456936,00063,3608.0
456973,00063,34.0
457033,00063,60.0
457034,00063,95.0
457038,00063,35.0
457039,00063,35.0
457044,00063,30.0
457134,00063,30.0
457193,00063,335.0
457195,00063,578.0
457244,00063,76.0
457283,00063,64.0
457287,00063,569.0
457443,00063,39.0
457450,00063,30.0
457741,00063,142.0
457860,00063,39.0
457897,00063,95.0
457899,00063,34.0
457912,00063,30.0
457914,00063,48.0
457915,00063,160.0
457916,00063,35.0
4580,00063,55.0
458064,00063,41.0
458272,00063,30.0
458273,00063,47.0
458283,00063,81.0
459029,00063,30.0
459431,00063,456.0
459655,00063,30.0
459755,00063,379.0
459897,00063,57.0
459977,00063,61.0
460448,00063,30.0
460450,00063,60.0
460775,00063,30.0
460835,00063,30.0
460842,00063,30.0
461075,00063,34.0
461077,00063,30.0
461357,00063,30.0
461360,00063,30.0
461697,00063,30.0
461704,00063,30.0
461760,00063,30.0
462097,00063,56.0
462497,00063,542.0
462498,00063,146.0
462742,00063,60.0
462744,00063,60.0
462746,00063,56.0
462747,00063,60.0
462971,00063,34.0
463021,00063,30.0
463161,00063,30.0
463275,00063,49.0
463278,00063,50.0
463283,00063,34.0
463386,00063,30.0
464198,00063,56.0
46479,00063,55.0
467130,00063,37.0
4680,00063,30.0
468395,00063,30.0
46853,00063,1648.0
469231,00063,34.0
469298,00063,30.0
469935,00063,30.0
470180,00063,30.0
470814,00063,30.0
471646,00063,30.0
47168,00063,30.0
472193,00063,52.0
47257,00063,44.0
47259,00063,45.0
47261,00063,74.0
472921,00063,97.0
473159,00063,1018.0
473232,00063,30.0
47388,00063,38.0
473920,00063,30.0
473979,00063,267.0
474717,00063,30.0
474986,00063,33.0
475319,00063,35.0
476250,00063,30.0
476551,00063,65.0
476648,00063,60.0
476649,00063,60.0
477206,00063,30.0
477208,00063,30.0
477209,00063,30.0
477265,00063,76.0
477266,00063,30.0
477574,00063,65.0
477732,00063,31.0
479800,00063,103.0
481168,00063,30.0
481211,00063,30.0
481767,00063,120.0
48180,00063,30.0
481826,00063,30.0
483438,00063,30.0
48402,00063,30.0
484361,00063,53.0
484534,00063,60.0
485254,00063,46.0
485255,00063,311.0
485256,00063,524.0
485341,00063,832.0
485588,00063,31.0
485867,00063,101.0
4860,00063,30.0
4873,00063,30.0
487754,00063,30.0
488170,00063,30.0
488175,00063,30.0
488177,00063,30.0
488286,00063,60.0
488509,00063,14568.0
488626,00063,30.0
4888,00063,30.0
489263,00063,8470.0
489511,00063,43.0
489601,00063,88.0
491470,00063,30.0
491516,00063,30.0
491517,00063,30.0
491572,00063,30.0
491584,00063,30.0
491697,00063,30.0
491726,00063,30.0
491727,00063,57.0
491774,00063,70.0
491839,00063,265.0
491841,00063,72.0
491842,00063,56.0
491843,00063,64.0
492075,00063,190.0
492154,00063,34.0
492155,00063,30.0
492255,00063,1280.0
492256,00063,34.0
492638,00063,38.0
492640,00063,30.0
492651,00063,290.0
492653,00063,603.0
492654,00063,163.0
493066,00063,30.0
493210,00063,83.0
494002,00063,30.0
494129,00063,30.0
494948,00063,187.0
494949,00063,181.0
495660,00063,73.0
495767,00063,60.0
495933,00063,15898.0
495934,00063,7927.0
496047,00063,60.0
496354,00063,551.0
496497,00063,57.0
497121,00063,30.0
497122,00063,30.0
498236,00063,37.0
498237,00063,30.0
498238,00063,34.0
498366,00063,56.0
498367,00063,64.0
498368,00063,95.0
498369,00063,65.0
498530,00063,30.0
499085,00063,52.0
49910,00063,34.0
499993,00063,305.0
501033,00063,48.0
501567,00063,110.0
501571,00063,30.0
502490,00063,30.0
502598,00063,40.0
502599,00063,61.0
502787,00063,33.0
502789,00063,30.0
502940,00063,30.0
502978,00063,94.0
503189,00063,39.0
504272,00063,30.0
50473,00063,91.0
505109,00063,30.0
505115,00063,30.0
505116,00063,30.0
505117,00063,30.0
505264,00063,99.0
505293,00063,239.0
505302,00063,64.0
505303,00063,64.0
505356,00063,30.0
505570,00063,30.0
505571,00063,34.0
506749,00063,127.0
506751,00063,94.0
506752,00063,30.0
506755,00063,30.0
506805,00063,30.0
507,00063,30.0
507034,00063,373.0
507035,00063,33.0
507259,00063,30.0
507456,00063,13523.0
507611,00063,34.0
507612,00063,40.0
508,00063,60.0
508233,00063,30.0
508237,00063,57.0
508481,00063,35.0
508508,00063,30.0
50944,00063,72.0
510510,00063,211.0
510511,00063,93.0
510512,00063,69.0
510513,00063,75.0
510514,00063,54.0
511003,00063,33.0
511004,00063,66.0
511044,00063,30.0
511338,00063,30.0
511339,00063,30.0
512418,00063,60.0
512419,00063,55.0
512422,00063,49.0
512637,00063,31.0
512649,00063,30.0
512831,00063,44.0
513491,00063,367.0
513492,00063,978.0
513585,00063,30.0
513606,00063,30.0
514310,00063,30.0
514413,00063,30.0
514481,00063,60.0
514509,00063,55.0
514510,00063,30.0
516028,00063,59.0
516359,00063,30.0
517419,00063,38.0
517448,00063,85.0
51767,00063,34.0
51782,00063,162.0
5191,00063,30.0
519209,00063,121.0
519224,00063,166.0
519229,00063,63.0
519470,00063,30.0
519473,00063,56.0
519475,00063,35.0
519476,00063,30.0
519477,00063,30.0
519478,00063,30.0
519525,00063,60.0
519530,00063,60.0
519531,00063,214.0
519533,00063,95.0
519934,00063,157.0
520819,00063,54.0
521082,00063,83.0
521083,00063,34.0
521084,00063,53.0
521086,00063,53.0
521095,00063,60.0
521099,00063,77.0
521184,00063,897.0
521386,00063,62.0
522734,00063,223.0
522736,00063,139.0
522737,00063,269.0
522738,00063,68.0
522919,00063,87.0
522989,00063,36.0
523153,00063,63.0
523472,00063,59.0
523773,00063,30.0
523984,00063,30.0
524013,00063,32.0
524135,00063,53.0
524228,00063,49.0
524230,00063,30.0
52425,00063,102.0
5244,00063,60.0
525201,00063,60.0
525569,00063,1748.0
526307,00063,37.0
526310,00063,30.0
526311,00063,50.0
526312,00063,30.0
526804,00063,104.0
526805,00063,60.0
526806,00063,52.0
52924,00063,127.0
529676,00063,56.0
529733,00063,30.0
529739,00063,34.0
531446,00063,30.0
531447,00063,34.0
532508,00063,40.0
532509,00063,41.0
533462,00063,63.0
533673,00063,30.0
